Prince, Henry W., Building;Suffolk;02/24/2005;04NR05393;-72.4275;41.0649810579 
Felix, Pauline, House;Nassau;02/24/2005;04NR05378;-73.6687;40.5856846221 
BRECKNOCK HALL;Suffolk;04/22/2005;04NR05353;-72.363;41.1168161273 
Wisner, George T., House;Orange;06/30/2005;04NR05387;-74.3243;41.3900783356 
Van derzee, Cornelius and Agnietje,  Farm;Albany;04/06/2005;04NR05321;-73.8627;42.4545540232 
St. Regis Mountain Fire Observation Station;Franklin;03/15/2005;04NR05266;-74.3214;44.4103112043 
Swift, Philetus, House;Ontario;03/15/2005;04NR05351;-77.0177;42.9492650325 
First Baptist Church of Fairport;Monroe;09/28/2006;06NR05641;-77.4425;43.0988346106 
Forks in the Road Schoolhouse;Schoharie;07/06/2005;05NR05431;-74.5629;42.4118914702 
Millspaugh, Gilbert, House;Orange;11/07/2005;04NR05388;-74.1873;41.5590349055 
Rockland Road Bridge;Rockland;12/07/2005;04NR05390;-73.9192;41.0350508994 
Elmwood Park;Onondaga;05/19/2005;04NR05222;-76.1676;43.0175262967 
Ingham, William Smith, House;Cayuga;04/06/2005;04NR05346;-76.5376;43.1663949199 
Richardson, William, House;Cayuga;03/15/2005;04NR05331;-76.6793;42.884477224 
St. Thomas' Episcopal Church;Dutchess;04/06/2005;04NR05250;-73.5065;41.8256854941 
McCullers, Carson, House;Rockland;07/14/2006;04NR05385;-73.9192;41.0859898422 
Howland, Charles--William H. Chase House;Cayuga;01/05/2005;04NR05330;-76.6901;42.8443517402 
Dundee Methodist Church;Yates;01/05/2005;04NR05264;-76.9764;42.5243616506 
Wethersfield Stone Schoolhouse;Oneida;09/07/2005;05NR05437;-75.2206;43.2584405826 
Saturn Club, The;Erie;05/19/2005;04NR05413;-78.8695;42.9106600191 
LILAC (United States Lighthouse Tender);New York;01/07/2005;04NR05295;-74.0126;40.7307223398 
Buffalo Electric Vehicle Company Building, 1219-1247 Main Street;Erie;06/10/2005;04NR05412;-78.8667;42.9071047886 
Coverdale Cobblestone House;Livingston;09/07/2005;04NR05350;-77.9321;42.7848750276 
First Baptist Church and Cook Memorial Building;Jefferson;02/09/2005;04NR05358;-75.6077;43.9801670837 
Jones Beach State Park, Causeway and Parkway System;Nassau;04/28/2005;04NR05404;-73.5233;40.6016947394 
15th Street - Prospect Park Subway Station (IND);Kings;07/27/2005;04NR05369;-73.9797;40.6605104708 
Avenue U Station (Dual System BRT);Kings;07/06/2005;04NR05372;-73.9791;40.5975455509 
Bay Parkway Station (Dual System BRT);Kings;07/06/2005;04NR05371;-73.9939;40.6019954339 
Substation #401 (BMT);Kings;07/06/2005;04NR05365;-73.8824;40.6804094758 
Wilson Avenue Subway Station (Dual System BMT);Kings;07/06/2005;04NR05364;-73.9043;40.6888674469 
Chenango Canal Summit Level;Madison;07/06/2005;04NR05260;-75.5579;42.8775934059 
Hotel Theresa;New York;06/16/2005;04NR05405;-73.9489;40.8087589011 
Church of the Holy Innocents;Kings;06/16/2005;04NR05415;-73.9625;40.6446068268 
Beaver Building;New York;07/06/2005;04NR05410;-74.0085;40.7052243697 
Blood, Jackson, Cobblestone House;Orleans;06/30/2005;05NR05435;-78.3895;43.3167937759 
Ausable Club Club;Essex;07/06/2005;04NR05398;-73.7808;44.1522233381 
Actors Temple;New York;05/19/2005;04NR05414;-73.989;40.7613142631 
Sayville Congregational Church;Suffolk;07/27/2005;05NR05433;-73.08;40.7364483425 
Clapham-Stern House;Nassau;06/10/2005;05NR05432;-73.6465;40.8210262385 
Morris Park Station (IRT);Bronx;07/06/2005;04NR05374;-73.8605;40.8546642503 
9th Avenue Subway Station (Dual System BRT);Kings;07/06/2005;04NR05368;-73.9943;40.6464369974 
4th Avenue Station (IND);Kings;07/06/2005;04NR05370;-73.9896;40.6703469785 
14th Street - Union Square Subway Station (IRT, BMT);New York;07/06/2005;04NR05375;-73.9906;40.735340588 
Levor, Gustav, House;Fulton;06/10/2005;04NR05401;-74.3412;43.0532078816 
Pratt Institute Historic District;Kings;03/23/2005;90NR03023;-73.9635;40.6913625483 
Ocean Parkway Subway Station (BMT);Kings;07/29/2005;04NR05366;-73.9686;40.5764326174 
Brooklyn Bridge - City Hall Subway Station (IRT);New York;07/06/2005;04NR05363;-74.0043;40.7129576868 
Chambers Street Subway Station (BMT);New York;07/06/2005;04NR05376;-74.0036;40.7134371012 
Woodlawn Station (IRT);Bronx;07/06/2005;04NR05373;-73.8787;40.8861679826 
Elmhurst Avenue Subway Station (IND);Queens;07/06/2005;04NR05377;-73.8817;40.7424706739 
Gray-Jewett House;Montgomery;10/05/2005;05NR05458;-74.1998;42.9336038163 
Pulver, William and Victoria, House;Columbia;04/06/2005;04NR05396;-73.7584;42.0812521314 
New Utrecht Avenue Subway Station (Dual System BRT);Kings;07/06/2005;04NR05367;-73.9964;40.6249084898 
Bragdon-Lipe House;Montgomery;10/05/2005;05NR05465;-74.5738;42.9043128699 
Your Home Library;Broome;10/05/2005;05NR05451;-75.9492;42.1132379265 
Marble Schoolhouse;Westchester;07/06/2005;04NR05399;-73.811;40.9299997816 
Oyster Bay Long Island Rail Road Station;Nassau;07/06/2005;03NR05143;-73.5316;40.875520818 
Oyster Bay Long Island Rail Road Turntable;Nassau;07/06/2005;03NR05144;-73.5286;40.8749526732 
Rochelle Park-Rochelle Heights Historic District;Westchester;07/06/2005;04NR05343;-73.7802;40.9226189065 
Seventh Day Baptist Church;Madison;10/05/2005;05NR05439;-75.8851;42.7613870839 
Borodino (Grange) Hall;Onondaga;07/28/2006;05NR05440;-76.3384;42.858843175 
Bodine Farmhouse;Orange;05/03/2006;05NR05447;-74.1954;41.5734530309 
Ladentown United Methodist Church;Rockland;09/07/2005;05NR05445;-74.0674;41.1853907012 
Lynch Hotel;Columbia;06/10/2005;04NR05217;-73.7864;42.3541731228 
Camp Quinipet;Suffolk;10/05/2005;05NR05434;-72.3817;41.0710545139 
Sharpe Homestead and Cemetery;Rensselaer;05/19/2005;03NR05110;-73.6963;42.6604829879 
Essex County Fairgrounds;Essex;09/07/2005;02NR05038;-73.448;44.1866292095 
Babylon Town Hall (Town of Babylon Old Town Hall);Suffolk;10/05/2005;05NR05462;-73.3266;40.6976422054 
Morrisville Public Library;Madison;10/05/2005;04NR05252;-75.6426;42.8992108512 
Penfield Road Historic District;Monroe;12/07/2005;05NR05481;-77.4716;43.1314579895 
Delaware, Lackawanna & Western Railroad Station;Livingston;12/07/2005;05NR05512;-77.897;42.7714047084 
352 and 353 Riverside Drive, Townhouses at;New York;09/01/2005;05NR05485;-73.9691;40.8031745376 
Douglaston Historic District;Queens;09/01/2005;93NR00442;-73.75;40.7764025193 
Seaview Hospital;Richmond;09/07/2005;04NR05341;-74.1323;40.5915492007 
Pleasant Lawn Cemetery;Oswego;10/05/2005;05NR05441;-76.14;43.4022479321 
White, Sidney, House;Albany;12/07/2005;05NR05472;-74.1994;42.469386031 
LaGrange Farmstead;Albany;12/07/2005;05NR05446;-73.8818;42.6540174391 
Trans World Airlines Flight Center;Queens;09/07/2005;05NR05457;-73.7765;40.6457968319 
Staten Island Light;Richmond;11/30/2005;05NR05490;-74.1412;40.5761071332 
Guilford Center Cemetery;Chenango;10/05/2005;05NR05453;-75.4652;42.4083105116 
Rockdale Community Church;Chenango;10/05/2005;05NR05452;-75.408;42.3777739193 
Vaisberg, Samuel,  House;Nassau;10/05/2005;04NR05380;-73.6718;40.5870902626 
Sterling Mountain Fire Observation Tower and Observer's Cabin;Orange;07/28/2006;05NR05470;-74.2785;41.195336926 
Easton Friends North Meetinghouse;Washington;10/05/2005;99NR01498;-73.5342;43.0570401306 
First Congregational Church of Middletown;Orange;12/07/2005;05NR05466;-74.419;41.4458434585 
Brown Farmstead;Orange;12/07/2005;05NR05469;-74.1423;41.5377629526 
Fulton-Nassau Historic District;New York;09/07/2005;05NR05456;-74.0078;40.7102657459 
United Presbyterian Church of Lisbon;St. Lawrence;10/05/2005;05NR05477;-75.3212;44.7277182802 
Belt-Gaskin House;Cayuga;10/05/2005;05NR05478;-76.5758;42.920296507 
First National Bank of Port Jefferson;Suffolk;10/05/2005;05NR05461;-73.0678;40.9453992854 
Sheffield Farms Stable;New York;11/09/2005;05NR05489;-73.958;40.816850692 
Greenwich Savings Bank;New York;11/16/2005;05NR05487;-73.9871;40.7514646338 
Wall and Hanover Building;New York;11/16/2005;05NR05488;-74.0088;40.7056377629 
Gansevoort Market Historic District;New York;05/30/2007;05NR05491;-74.007;40.7410740838 
Morris-Lull Farm;Otsego;12/07/2005;05NR05479;-75.2512;42.524551635 
McVean, David, House;Monroe;01/18/2006;05NR05507;-77.7598;43.0272681142 
Hayt's Corners Chapel and Schoolhouse;Tompkins;12/22/2005;05NR05463;-76.5422;42.4679027739 
First Presbyterian Church;Tioga;12/07/2005;05NR05475;-76.4921;42.2139685686 
Bellinger-Dutton House;Schoharie;12/07/2005;05NR05482;-74.3346;42.6038254374 
Taconic State Parkway;Columbia;12/08/2005;02NR05036;-73.7404;41.7643018836 
Richmond Aqueduct and adjacent Erie Canal features;Cayuga;12/09/2005;05NR05442;-76.7116;43.0100296037 
Ten Broeck, Benjamin, House;Ulster;12/07/2005;05NR05471;-73.9567;41.9785682337 
Ohio Street Methodist Episcopal Church (St. Ann Maronite Catholic Church);Albany;12/08/2005;04NR05389;-73.7029;42.7310457763 
207th Street Yard - Signal Service Building and Tower B (IND);New York;02/09/2006;05NR05430;-73.9131;40.8684251409 
Central IND Substation;New York;02/09/2006;05NR05426;-73.9807;40.7622024472 
Substation #42 (Dual System IRT);New York;02/09/2006;05NR05418;-73.9684;40.7602757495 
Substation #219 (IND);New York;02/09/2006;05NR05423;-73.9481;40.815708613 
Substation #13 (IRT);New York;02/09/2006;05NR05419;-73.9836;40.7639436444 
Substation #17 (IRT);New York;02/09/2006;05NR05417;-73.9265;40.8601702407 
Substation #7;New York;02/09/2006;05NR05416;-73.9484;40.7871577313 
Substation #235 (IND);New York;02/09/2006;05NR05422;-74.0022;40.7390316958 
Substation #409 (IND);New York;02/09/2006;05NR05421;-73.987;40.7214626777 
Joralemon Street Tunnel (IRT);Kings;02/09/2006;05NR05428;-74.0047;40.6969480954 
Coney Island Yard Electric Motor Repair Shop (Dual System BMT);Kings;02/09/2006;05NR05424;-73.9749;40.5897490564 
Coney Island Yard Gatehouse (Dual System BMT);Kings;02/09/2006;05NR05420;-73.9745;40.5894771581 
Concourse Yard Substation (IND);Bronx;02/09/2006;05NR05425;-73.8888;40.875257456 
Concourse Yard Entry Buildings (IND);Bronx;02/09/2006;05NR05429;-73.8888;40.8762811122 
Stepping Stones Light Station;Nassau;09/15/2005;05NR05460;-73.7751;40.8244648292 
St. Andrew's Episcopal Church [Calvary-St. Andrew's Presbyterian Parish];Monroe;09/28/2006;05NR05537;-77.6084;43.1434526719 
Wheatland Baptist Cemetery [Belcoda Cemetery];Monroe;01/18/2006;05NR05511;-77.8467;43.0236599422 
Poesten Kill Gorge Historic District;Rensselaer;03/08/1978;90NR00979;-73.6795;42.7209158583 
Sennett Federated Church and Parsonage;Cayuga;10/05/2005;05NR05476;-76.5334;42.9941402727 
Hart House;Sullivan;01/18/2006;05NR05520;-74.38;41.5875106672 
First Presbyterian Church of Delhi;Delaware;02/01/2006;05NR05474;-74.9222;42.2746015008 
Bridgewater Railroad Station;Oneida;04/12/2006;05NR05530;-75.2462;42.8792306614 
Goodsell House;Herkimer;04/12/2006;05NR05535;-74.977;43.7087678461 
Sanders, James, House;Herkimer;04/12/2006;05NR05536;-74.8576;43.0453305988 
West Hill Cemetery;Chenango;01/18/2006;05NR05526;-75.5318;42.6945100647 
Howland, Slocum and Hannah, House;Cayuga;04/12/2006;05NR05509;-76.6223;42.7612909668 
Osceola Town Hall/Former Methodist Church;Lewis;12/22/2005;05NR05508;-75.7223;43.5010767437 
Van Valkenberg- Isbister Farm;Columbia;04/12/2006;05NR05473;-73.6917;42.3203623602 
Strathmore 'By the Park' Historic District;Onondaga;07/12/2006;04NR05327;-76.1715;43.0215489643 
Oneida Lake Congregational Church;Madison;03/22/2006;05NR05497;-75.8289;43.1559198529 
Wereholme;Suffolk;01/04/2007;05NR05503;-73.2135;40.7136886891 
Seagram Building;New York;02/24/2006;05NR05533;-73.972;40.7583888526 
Brooklyn Academy of Music;Kings;05/02/2006;05NR05534;-73.9777;40.6867041859 
DAY PECKINPAUGH (Canal Motorship);Niagara;12/28/2005;05NR05513;-73.6806;42.7770593991 
Harpursville United Methodist Church;Broome;01/18/2006;05NR05519;-75.624;42.1781640033 
Jayne and Mason Bank Building;Monroe;11/01/2006;06NR05679;-77.4297;43.212125151 
Kellerman Log Cabin;Livingston;02/01/2006;05NR05506;-77.6746;42.7265918708 
United Office Building;Niagara;01/18/2006;05NR05480;-79.0619;43.085367285 
Entranceway at Main Street at Lamarck Drive and Smallwood Drive;Erie;12/07/2005;05NR05516;-78.7744;42.9604098886 
Entranceway at Main Street at Roycroft Boulevard;Erie;12/07/2005;05NR05515;-78.78;42.9621558768 
Spirit House;Madison;03/22/2006;05NR05496;-75.7381;42.7657346749 
The First Church of Evans Complex, 7431 Erie Road;Erie;04/12/2006;04NR05316;-79.0134;42.683784111 
Davis, Charles Homer, House;Suffolk;02/22/2006;05NR05538;-73.4543;40.8937856384 
First Presbyterian Church of Delhi;Delaware;02/01/2006;05NR05474;-73.7764;42.1427719188 
Richmondville United Methodist Church;Schoharie;07/14/2006;06NR05576;-74.5653;42.6346793078 
St. Mark's Evangelical Lutheran Church;Schoharie;07/14/2006;06NR05577;-74.3349;42.5991049988 
Shew, Godfrey, House;Fulton;07/12/2006;06NR05569;-74.1236;43.1451300988 
Stillwater United Church;Saratoga;09/28/2006;06NR05575;-73.6539;42.9386939982 
Tuthill, Jesse and Ira, House;Suffolk;03/22/2006;05NR05500;-72.5193;40.9969998131 
Cock-Cornelius House/Underhill-Wyckhoff House;Nassau;03/22/2006;05NR05539;-73.5961;40.8746942862 
CONGREGATION TIFERETH ISRAEL SYNAGOGUE;Suffolk;03/22/2006;05NR05502;-72.3649;41.1008841124 
Morehouse, Jeremiah, Homestead;Orange;04/12/2006;05NR05468;-74.3689;41.2451219052 
St. Peter's Episcopal Church;Westchester;04/12/2006;05NR05443;-73.6666;41.0018276712 
Ford Administration Building;Westchester;04/12/2006;04NR05313;-73.917;41.2858250413 
Villa Maria Motherhouse Complex, 600 Doat Street;Erie;07/14/2006;06NR05564;-78.798;42.9102559228 
Diebolt, Edward A., House;Erie;07/12/2006;06NR05565;-78.8236;42.9557443707 
Packard Motor Car Showroom;Erie;07/14/2006;06NR05562;-78.8657;42.9097245088 
Nash, Rev. J. Edward, Sr., House;Erie;01/04/2007;06NR05563;-78.8666;42.8858609706 
Nelson Avenue-Fort Hill Historic District;Westchester;05/04/2006;05NR05459;-73.9221;41.2948927328 
Kilmer, Jonas M., House;Broome;09/29/2006;06NR05568;-75.9213;42.0922432674 
Old Hawleyton Methodist Episcopal Church;Broome;09/28/2006;06NR05590;-75.9167;42.0188249174 
Karpen House;Suffolk;07/26/2006;06NR05578;-73.4543;40.8962257206 
Jackson-perkins Residence;Wayne;07/14/2006;06NR05571;-77.0991;43.0442470091 
Van Nuyse, Joost, House;Kings;06/09/2006;05NR05555;-73.9435;40.6281221887 
Jackson, Samuel and Elbert, House;Nassau;07/14/2006;06NR05600;-73.5105;40.6845899118 
Latimer Reef Light Station;Suffolk;07/19/2006;05NR05550;-71.9333;41.3045324562 
Gould-Guggenheim Estate;Nassau;09/29/2006;05NR05548;-73.6958;40.8599580079 
North Hempstead Town Hall;Nassau;12/20/2006;06NR05558;-73.6984;40.7958670814 
Titus, Elias, House;Dutchess;07/12/2006;05NR05544;-73.8715;41.6649080184 
Smith, Almeron and Olive, House;Nassau;07/12/2006;06NR05557;-73.7028;40.806715831 
Catt, Carrie Chapman, House;Westchester;05/04/2006;03NR05165;-73.815;41.1743075975 
Hosmer, William, House;Cayuga;04/12/2006;05NR05531;-76.5761;42.9299310709 
Van Valkenberg- Isbister Farm;Columbia;04/12/2006;05NR05473;-74.6484;42.1490005312 
Mount Adams Fire Observation Station;Essex;04/12/2006;05NR05523;-74.0406;44.0816944842 
Geiger, Elias, House;Livingston;04/12/2006;05NR05540;-77.7262;42.5177223479 
Munson Diner;Sullivan;04/12/2006;05NR05518;-74.7467;41.7961148138 
Stower, Asa, House;Warren;04/12/2006;03NR05135;-73.6201;43.348013221 
Anthony, Susan B., Childhood House;Washington;04/13/2007;06NR05585;-73.4227;43.1105956499 
Baker-Merrill House;Washington;07/26/2006;06NR05583;-73.5512;42.9913162279 
Onderdonk House;Rockland;09/28/2006;06NR05581;-73.9186;41.0477525261 
Manlius Village and Christ Episcopal Church Cemeteries;Onondaga;01/25/2007;05NR05499;-75.9698;43.002724704 
Deferriere Homestead;Madison;03/01/2007;06NR05598;-75.6938;43.0741807324 
Hebron Valley Grange No. 1103;Washington;07/28/2006;06NR05582;-73.3757;43.2307355994 
Grace Episcopal Church;Bronx;09/13/2006;06NR05589;-73.7839;40.8410666542 
Flat Rock Camp;Essex;07/26/2006;05NR05528;-73.3688;44.3763089732 
St. Augustine's Episcopal Church;Westchester;07/26/2006;05NR05545;-73.8865;41.2084154569 
New Rochelle Railroad Station;Westchester;10/14/2009;06NR05586;-73.7842;40.9114143041 
Tilden, Governor Samuel J., Monument;Columbia;07/14/2006;05NR05542;-73.3856;42.4749613405 
LeFevre, Abraham and Maria,  House;Ulster;07/28/2006;05NR05554;-74.1298;41.6990075532 
St. Thomas' Episcopal Church;Orange;07/12/2006;06NR05584;-74.0175;41.4708206909 
Washington Avenue Soldier's Monument and Triangle;Rockland;07/26/2006;05NR05517;-74.1498;41.1149879508 
Bunn-Tillapaugh Feed Mill;Schoharie;09/29/2006;06NR05613;-74.5636;42.6329430913 
Public School No. 13;Westchester;04/18/2007;05NR05541;-73.89;40.9159544481 
Italian Community Bake Oven;Herkimer;11/08/2006;06NR05612;-74.8318;43.0389152567 
Adams Commercial Historic District;Jefferson;09/29/2006;06NR05567;-76.0241;43.808938041 
G.A.R. Memorial Hall;Livingston;09/28/2006;06NR05593;-77.9924;42.5468144778 
Broadway-Flushing Historic District;Queens;05/12/2006;05NR05505;-73.8013;40.7668064415 
Nelson Avenue-Fort Hill Historic District;Westchester;05/04/2006;05NR05459;-74.7457;41.8011370573 
East Midwood Jewish Center;Kings;06/07/2006;06NR05561;-73.9553;40.6227358584 
Immanuel Congregational Church;Kings;06/07/2006;06NR05560;-73.9247;40.6826897906 
254-260 Canal Street;New York;06/07/2006;06NR05556;-74.001;40.7184104826 
Lee, Higginson & Company Bank Building;New York;06/07/2006;06NR05559;-74.0111;40.7057744706 
Bloomville Methodist Episcopal Church;Delaware;11/29/2006;06NR05614;-74.8095;42.3331322157 
Hall's Opera Block;Livingston;09/29/2006;06NR05566;-77.7466;42.9118050833 
Garbuttsville Cemetery;Monroe;11/29/2006;06NR05640;-77.7911;43.0151450426 
Sparta First Presbyterian Church;Livingston;01/23/2007;06NR05638;-77.7663;42.662919072 
Dundee Village Historic District;Yates;04/10/2007;06NR05610;-76.9738;42.5233654798 
Bellerose Village Hall, Fire Hall and Police Station;Nassau;09/28/2006;06NR05607;-73.7165;40.7225855085 
Burden, James A. Jr., House and Kahn, Otto H. House;New York;09/12/2006;06NR05602;-73.9575;40.7847123498 
Colden Mansion Ruins;Orange;07/24/2007;06NR05633;-74.1319;41.5266552528 
Payne Cobblestone House;Livingston;11/01/2006;06NR05639;-77.6623;42.7363040341 
Camroden Presbyterian Church;Oneida;01/04/2007;06NR05653;-75.3552;43.2531274338 
Swart House and Tavern;Schenectady;01/04/2007;06NR05670;-74.0501;42.8865553809 
Breese-Reynolds House;Rensselaer;03/01/2007;06NR05654;-73.3253;42.8580107406 
'Sunset Hill';Herkimer;01/04/2007;06NR05655;-74.9783;42.8580511712 
Borodino District School #8;Onondaga;01/04/2007;06NR05596;-76.3375;42.8611617367 
Conklin Town Hall;Broome;12/20/2006;06NR05620;-75.8058;42.0495630788 
Trinity-St. Paul's Episcopal Church;Westchester;07/12/2006;04NR05312;-73.7847;40.9094485918 
Cosman Family Cemetery;Orange;11/08/2006;06NR05631;-74.0043;41.5824978847 
Fairview Manor (aka Longue Vue Manor);Jefferson;08/30/2007;05NR05454;-76.1219;44.2242909998 
Andre, Major John, Monument;Rockland;11/08/2006;06NR05587;-73.9549;41.021726756 
Dayton-Williams House;Washington;11/08/2006;06NR05632;-73.2841;43.4338577629 
Fly Creek Historic District;Otsego;11/08/2006;06NR05617;-74.9776;42.7220349353 
Binghamton Railway Company Complex;Broome;11/29/2006;06NR05621;-75.9091;42.1067249372 
West Street Building;New York;01/25/2007;06NR05646;-74.0143;40.7100034976 
Wall Street Historic District;New York;02/20/2007;06NR05647;-74.0109;40.7065542093 
Whiteface Veterans Memorial Highway Complex;Essex;10/10/2008;03NR05147;-73.887;44.3814579525 
Strand Theater;Clinton;09/15/2008;06NR05579;-73.4547;44.6967319867 
Hurricane Mountain Fire Observatin Station;Essex;01/29/2007;05NR05467;-73.7058;44.2293799752 
Garret Club;Erie;01/04/2007;06NR05627;-78.8724;42.9181198635 
Checkerboard Inn;Orange;11/29/2006;06NR05634;-74.1853;41.3001537378 
Jayne, William C., House;Monroe;09/28/2006;06NR05591;-77.4231;43.2130485571 
Everett, Hovey, House;Chemung;01/25/2007;06NR05675;-76.6929;42.0381624482 
Boyd & Parker Park and Groveland Ambuscade;Livingston;10/01/2009;06NR05667;-77.8616;42.7765290813 
Boyd & Parker Park and Groveland Ambuscade;Livingston;10/01/2009;06NR05667;-77.7237;42.7176918246 
Smith, Augustus A., House [Germain House];Wyoming;06/27/2007;06NR05668;-78.278;42.8644950623 
Barber, Aaron, Memorial Library;Livingston;01/23/2008;07NR05709;-77.7481;42.9098455931 
Old Orchard Shoal Light Station;Richmond;09/20/2006;06NR05606;-74.0984;40.5125060469 
Trinity Church;Chemung;10/31/2007;06NR05680;-76.8079;42.090377552 
Erste Deutsche Evangelische Kirche;Chemung;10/31/2007;06NR05681;-76.7981;42.0902268579 
Rowe House;Steuben;02/19/2008;07NR05717;-77.4856;42.5725040413 
Saints Cyril and Methodius Slovak Roman Catholic School;Broome;03/01/2007;06NR05656;-75.9245;42.106000235 
First Reformed Protestant Dutch Church of Kingston (NHL);Ulster;10/06/2008;07NR05703;-74.0188;41.9328540799 
Lowville Presbyterian Church;Lewis;06/27/2007;04NR05354;-75.496;43.7913691761 
Norway Baptist Church (former);Herkimer;06/29/2007;06NR05689;-74.9527;43.2072769653 
Hieber, John C. & Co., Building;Oneida;07/24/2007;06NR05690;-75.2244;43.1044168856 
'Pines, The';Lewis;06/27/2007;07NR05710;-75.358;43.6234188563 
Sloat, Jacob, House;Rockland;12/22/2006;06NR05588;-74.1948;41.1555059204 
Orient Point Light Station;Suffolk;08/30/2006;06NR05664;-72.2236;41.1634513172 
Copake Iron Works Historic District;Columbia;04/18/2007;06NR05662;-73.5163;42.1205402121 
Sannick Family Farm;Chenango;04/18/2007;06NR05657;-75.613;42.3920370943 
Burns Family Farm;Delaware;05/30/2007;06NR05694;-74.6834;42.2970168233 
Campbell, Cornelius Nase, House;Dutchess;04/18/2007;06NR05663;-73.7089;41.869937186 
Martisco Station;Onondaga;04/05/2007;06NR05623;-76.3369;43.0173700923 
Stone Arabia School (Number 6);Onondaga;04/12/2007;06NR05672;-76.0748;43.1777788406 
Snow, C. W., Warehouse;Onondaga;04/12/2007;06NR05624;-76.1541;43.0527480698 
Van Tassell & Kearney Horse Auction Mart;New York;11/29/2007;06NR05693;-73.9887;40.7327835299 
216-264 Ovington Avenue, Houses at;Kings;06/05/2007;06NR05692;-74.028;40.6350809513 
Austin, Nichols & Company Warehouse;Kings;06/28/2007;06NR05688;-73.9646;40.7188031913 
Saitta House;Kings;05/30/2007;06NR05678;-74.0161;40.6175111751 
St. Luke's Evangelical Lutheran Church;New York;06/01/2007;06NR05682;-73.9887;40.7598849767 
Crego, Mrs. I. L., Residence;Onondaga;06/27/2007;06NR05671;-76.3533;43.1559530687 
First Unitarian Universalist Church of Niagara;Niagara;01/25/2007;06NR05650;-79.0565;43.0937435758 
St. Benedict Joseph Labre;Queens;01/25/2007;06NR05644;-73.8291;40.6926331856 
Twilight Park Historic District;Greene;06/27/2007;06NR05695;-74.0869;42.1858685188 
Cordts Mansion;Ulster;10/03/2007;06NR05573;-73.9723;41.9293636079 
Execution Rocks Light Station;Nassau;02/23/2007;06NR05652;-73.7378;40.8781807509 
Corpus Christi R. C. Church Complex, 199 Clark Street;Erie;06/27/2007;06NR05645;-78.8356;42.8913407818 
Parke Apartments, 799 Lafayette Avenue, (aka mailing address 33 Gates Circle);Erie;05/30/2007;06NR05636;-78.8696;42.920098947 
Carter, John,  Farmstead;Niagara;05/30/2007;07NR05699;-79.0448;43.2590595376 
Bacon-Merchant-Moss House;Niagara;05/30/2007;07NR05707;-78.6943;43.1686763475 
Walter, Peter D.,  House;Niagara;05/30/2007;07NR05706;-78.6981;43.1715732006 
Coltrane House;Suffolk;06/29/2007;06NR05643;-73.3236;40.7998281897 
Sisters of St. Dominic Motherhouse Complex;Suffolk;06/27/2007;07NR05700;-73.4018;40.7051546 
Milton Railroad Station;Ulster;08/28/2007;07NR05701;-73.9548;41.6532063072 
Dansville Downtown Historic District;Livingston;06/01/2007;06NR05669;-77.6956;42.5605848386 
Martin, Hendrick, House;Dutchess;08/02/2007;07NR05727;-73.8755;42.0048723311 
Copake United Methodist Church and Copake Cemetery;Columbia;06/27/2007;07NR05730;-73.5511;42.1050065682 
Engineering Societies' Building and Engineers' Club;New York;08/30/2007;07NR05737;-73.9837;40.7525626607 
Christ Evangelical English Lutheran Church;Kings;08/30/2007;07NR05736;-73.9287;40.6922578063 
Temple Emanu-El;Richmond;08/02/2007;06NR05684;-74.1336;40.6323650891 
Pioneer Cemetery;Delaware;07/24/2007;06NR05685;-75.3938;42.316554058 
Allan Teator Road Stone Arch Bridge;Greene;01/09/2008;06NR05687;-74.2197;42.407593894 
Shady Glen Road Stone Arch Bridge;Greene;01/09/2008;06NR05691;-74.145;42.3800005682 
Hervey Street Stone Arch Bridge;Greene;01/09/2008;06NR05686;-74.1266;42.3451688588 
Beaverkill Covered Bridge;Sullivan;10/03/2007;07NR05712;-74.8361;41.9815122261 
Tefft-Steadman House;Onondaga;10/31/2007;07NR05720;-76.3396;42.9864137418 
Burhans, Harry N., House;Onondaga;08/30/2007;07NR05718;-76.1109;43.0447634834 
Howell, Edgar W., House;Erie;11/15/2007;06NR05642;-78.8719;42.9127864241 
Plashbourne Estate;Westchester;08/02/2007;06NR05629;-73.8478;40.9394289584 
Croswell-Parsons Paper Mill Ruin;Greene;01/09/2008;07NR05725;-73.7998;42.4593375772 
Bull, Julius and Harriet, House;Seneca;08/30/2007;06NR05660;-76.7518;42.9018448069 
Kinne, David and Mary, House;Seneca;08/30/2007;06NR05661;-76.8449;42.689846195 
Hastings Farmstead;Franklin;08/30/2007;07NR05724;-74.5139;44.7650058613 
49 East 80th Street, House at;New York;11/15/2007;07NR05765;-73.9611;40.7769630009 
Buffalo Harbor South Entrance Light;Erie;07/02/2007;07NR05735;-78.8674;42.8336778426 
Wanakena Presbyterian Church;St. Lawrence;09/28/2007;05NR05552;-74.9216;44.1339525547 
Irwin, W. P., Bank Building;Rensselaer;10/03/2007;07NR05742;-73.7461;42.6395230686 
Wiggins-Collamer House;Saratoga;10/31/2007;07NR05746;-73.7915;42.9947312692 
Smith-Taylor Cabin;Suffolk;09/28/2007;06NR05605;-72.2989;41.069521677 
Cornell-Van Nostrand House (AKA the Schumacher House);Nassau;08/28/2007;06NR05608;-73.6874;40.7572834379 
